id,examTag,Teacher,QuestionID,Question,QuestionType,ShowAns,QuestionSolution,FullTagWeights,MaxGrade,Class
2754,disable2017-06-26 01:18:34.163000finals,Jennifer Lin___Status:True,3,"9. Consider the following code snippet:
Rectangle r = new Rectangle(5, 10, 20, 30);
String s = r.toString();
if (s instanceof Rectangle)
System.out.println(s);
Which of the following statements is true?10. Consider the following code snippet that attempts to create a copy of a BankAccount object:
BankAccount clonedAccount = account.clone();
Assume that the clone() method has been implemented for the BankAccount class. What is wrong with this code?
11.General Java variable naming conventions would suggest that a variable named NICKEL_VALUE would most probably be declared using which of the following combinations of modifiers?
12.Which type of method modifies the object on which it is invoked?
",1,TRUE,"9. A
10. A
11. B
12. D
","[{""TagWeight"": ""3"", ""TagName"": ""Instance of java class.""}, {""TagWeight"": ""3"", ""TagName"": ""Inheritance of java object.""}, {""TagWeight"": ""3"", ""TagName"": ""Constant of java.""}, {""TagWeight"": ""3"", ""TagName"": ""Method of setting attributes of java.""}]",12,Programming Language II_649
2755,disable2017-06-26 01:18:34.163000finals,Jennifer Lin___Status:True,4,"13. The use of the static keyword in a method declaration implies which of the following?
14.Consider the following code snippet:public class RewardPointsAccount
{
private int currentRewardPointBalance;
private static int level1Cutoff = 15000;
...
}
If a program instantiates four objects using this class, which of the following statements will be true?
15.Consider the following code snippet:
public class Vehicle
{
String vehicleType;
. . .
}
Which of the following statements about the variable vehicleType is true?
",1,TRUE,"13. D
14. C
15. A","[{""TagWeight"": ""3"", ""TagName"": ""Static in java""}, {""TagWeight"": ""3"", ""TagName"": ""Inheritance of java objects""}, {""TagWeight"": ""3"", ""TagName"": ""Visability of java attributes""}]",9,Programming Language II_649
2756,disable2017-06-26 01:18:34.163000finals,Jennifer Lin___Status:True,5,"16.
1) Please implement a class Geometry with two static methods
circleCircumference : calculates the circumference a circle with a given radius r
circleArea: calculates the area of a circle with a given radius r
2) Please provide appropriate JAVADOC comments for each method
",2,TRUE,http://imgur.com/vLHvimP,"[{""TagWeight"": ""2"", ""TagName"": ""JAVADOC""}, {""TagWeight"": ""2"", ""TagName"": ""static method""}, {""TagWeight"": ""2"", ""TagName"": ""correct return type""}, {""TagWeight"": ""2"", ""TagName"": ""correct circleCircumference""}, {""TagWeight"": ""2"", ""TagName"": ""correct circleArea""}]",10,Programming Language II_649
2757,disable2017-06-26 01:18:34.163000finals,Jennifer Lin___Status:True,6,"17.1) In the main method, please instantiates an array of String objects called customerName. The array should have room for five String objects. Use an initializer list to put the following names into the array: Cathy, Ben, Jorge, Wanda, Freddie
2) Use new to add a second double array called customerBalance in the main method. Allow room for five customer balances, each stored as a double.
3) In the loop that prints each customer name, add some code to prompt the user to enter a balance for that customer.  Read the keyboard input with a Scanner object.
4) After all the balances have been entered, print out each customer name and his/her balance.
",2,TRUE,http://imgur.com/Qb2bwQC,"[{""TagWeight"": ""2"", ""TagName"": ""Use initializer list""}, {""TagWeight"": ""2"", ""TagName"": ""Correct type of array list""}, {""TagWeight"": ""2"", ""TagName"": ""Correct use of for loop""}, {""TagWeight"": ""2"", ""TagName"": ""Correct scanner object""}, {""TagWeight"": ""2"", ""TagName"": ""display of customer balance""}]",10,Programming Language II_649
2758,disable2017-06-26 01:18:34.163000finals,Jennifer Lin___Status:True,7,"18.Please provide an implementation for the method averageWithoutLowest2 that finds an average score from a sequence of scores, discarding the two lowest scores.
1) If there are fewer than two scores, return 0.
2) Initialize with the first two scores
3) Find the two lowest scores
4) Add up all the values and delete the two lowest scores
5) Return the average without the two lowest scores
Part of the class has been provided for you:
public class ScoreSet
{
private ArrayList<Integer> scores;
public ScoreSet(){scores = new ArrayList<Integer>();}
public void add(int score){scores.add(score); }
public double averageWithoutLowest2() { . . . }
}
",2,TRUE,http://imgur.com/eh0iRRc,"[{""TagWeight"": ""2"", ""TagName"": ""calculate lowest""}, {""TagWeight"": ""2"", ""TagName"": ""conditional statements""}, {""TagWeight"": ""2"", ""TagName"": ""Correct use of for loop""}, {""TagWeight"": ""2"", ""TagName"": ""Correct if-else""}, {""TagWeight"": ""2"", ""TagName"": ""Correct return type""}]",10,Programming Language II_649
2759,disable2017-06-26 01:18:34.163000finals,Jennifer Lin___Status:True,8,"19. Consider using the following Card class to implement the subclasses IDCard.
Implement a String instance variable idNumber in the class IDCard.
Implement constructors for IDCard that initializes the idNumber and calls the superclass
constructor to set the name.
Implement a new method getIDnumber for IDCard that returns the idNumber.
1)
Override the method format which produces 'ID='idNumber and calls the superclass format method to get the formatted name of the cardholder.",2,TRUE,http://imgur.com/4kI8uEj,"[{""TagWeight"": ""3"", ""TagName"": ""super constructor""}, {""TagWeight"": ""3"", ""TagName"": ""override methods""}, {""TagWeight"": ""2"", ""TagName"": ""extend class""}, {""TagWeight"": ""2"", ""TagName"": ""calling super methods""}]",10,Programming Language II_649
2760,disable2017-06-26 01:18:34.163000finals,Jennifer Lin___Status:True,9,"20. Devise another class, Billfold
1) Billfold have two instance variables with Card type, card1 and card2.
2) Billfold has two methods:
The addCard method received a Card type input parameter and checks whether card1 is null. If so, it sets card1 to the new card. If not, it checks card2. If both cards are set already, the method has no effect.
The method formatCards returns card’s format detail.
",2,TRUE,http://imgur.com/UUYhlBO,"[{""TagWeight"": ""2"", ""TagName"": ""correct attribute type of card""}, {""TagWeight"": ""4"", ""TagName"": ""addCard method""}, {""TagWeight"": ""4"", ""TagName"": ""formatCards method""}]",10,Programming Language II_649
2761,disable2017-06-26 01:18:34.163000finals,Jennifer Lin___Status:True,10,21. Write a tester program called Tester that adds two objects of Card and IDCard to a Billfold object. Print out the results of the formatCards methods.,2,TRUE,http://imgur.com/12WnQa9,"[{""TagWeight"": ""4"", ""TagName"": ""calling constructors""}, {""TagWeight"": ""4"", ""TagName"": ""calling  instance methods""}, {""TagWeight"": ""2"", ""TagName"": ""System output""}]",10,Programming Language II_649
2762,disable2017-06-26 01:18:34.163000finals,Jennifer Lin___Status:True,11,21. Write a tester program called Tester that adds two objects of Card and IDCard to a Billfold object. Print out the results of the formatCards methods.,2,TRUE,http://imgur.com/12WnQa9,"[{""TagWeight"": ""4"", ""TagName"": ""calling constructors""}, {""TagWeight"": ""4"", ""TagName"": ""calling  instance methods""}, {""TagWeight"": ""2"", ""TagName"": ""System output""}]",10,Programming Language II_649
2763,disable2017-06-26 22:58:45.749000finals,Jennifer Lin___Status:True,1,"1. Which of the following is true regarding subclasses?
2. If a superclass and a subclass both have an instance variable with the same name, which statement is true?
3. To override a superclass method in a subclass, the subclass method ____.
4. What must a subclass do to modify a private superclass instance variable?",1,TRUE,"1. D
2. C
3. B
4. C
","[{""TagWeight"": ""3"", ""TagName"": ""Super classes and subclasses""}, {""TagWeight"": ""3"", ""TagName"": ""Super classes and subclasses""}, {""TagWeight"": ""3"", ""TagName"": ""Override a superclass method""}, {""TagWeight"": ""3"", ""TagName"": ""Instance variable of superclass""}]",12,Programming Language II_649
2764,disable2017-06-26 22:58:45.749000finals,Jennifer Lin___Status:True,2,"5. Consider the following code snippet: public void deposit(double amount)
{
transactionCount ++;
super.deposit(amount);
}
Which of the following statements is true?
6. Consider the following code snippet that appears in a subclass:
public void deposit(double amount)
{n    transactionCount ++;
deposit(amount);
}
Which of the following statements is true?
7. The ____reserved word is used to deactivate polymorphism and invoke a method of the superclass.
8. Which of the following is true regarding subclasses?",1,TRUE,"5. D
6. A
7. D
8.D","[{""TagWeight"": ""3"", ""TagName"": ""Calling method of super class""}, {""TagWeight"": ""3"", ""TagName"": ""Recursive calling method""}, {""TagWeight"": ""3"", ""TagName"": ""Invoke a method of the superclass""}, {""TagWeight"": ""3"", ""TagName"": ""Calling the superclass constructor""}]",12,Programming Language II_649
2765,disable2017-06-26 22:58:45.749000finals,Jennifer Lin___Status:True,3,"9. Consider the following code snippet:
Rectangle r = new Rectangle(5, 10, 20, 30);
String s = r.toString();
if (s instanceof Rectangle)
System.out.println(s);
Which of the following statements is true?10. Consider the following code snippet that attempts to create a copy of a BankAccount object:
BankAccount clonedAccount = account.clone();
Assume that the clone() method has been implemented for the BankAccount class. What is wrong with this code?
11.General Java variable naming conventions would suggest that a variable named NICKEL_VALUE would most probably be declared using which of the following combinations of modifiers?
12.Which type of method modifies the object on which it is invoked?
",1,TRUE,"9. A
10. A
11. B
12. D
","[{""TagWeight"": ""3"", ""TagName"": ""Instance of java class.""}, {""TagWeight"": ""3"", ""TagName"": ""Inheritance of java object.""}, {""TagWeight"": ""3"", ""TagName"": ""Constant of java.""}, {""TagWeight"": ""3"", ""TagName"": ""Method of setting attributes of java.""}]",12,Programming Language II_649
2766,disable2017-06-26 22:58:45.749000finals,Jennifer Lin___Status:True,4,"13. The use of the static keyword in a method declaration implies which of the following?
14.Consider the following code snippet:public class RewardPointsAccount
{
private int currentRewardPointBalance;
private static int level1Cutoff = 15000;
...
}
If a program instantiates four objects using this class, which of the following statements will be true?
15.Consider the following code snippet:
public class Vehicle
{
String vehicleType;
. . .
}
Which of the following statements about the variable vehicleType is true?
",1,TRUE,"13. D
14. C
15. A","[{""TagWeight"": ""3"", ""TagName"": ""Static in java""}, {""TagWeight"": ""3"", ""TagName"": ""Inheritance of java objects""}, {""TagWeight"": ""3"", ""TagName"": ""Visability of java attributes""}]",9,Programming Language II_649
2767,disable2017-06-26 22:58:45.749000finals,Jennifer Lin___Status:True,5,"16.
1) Please implement a class Geometry with two static methods
circleCircumference : calculates the circumference a circle with a given radius r
circleArea: calculates the area of a circle with a given radius r
2) Please provide appropriate JAVADOC comments for each method
",2,TRUE,http://imgur.com/vLHvimP,"[{""TagWeight"": ""2"", ""TagName"": ""JAVADOC""}, {""TagWeight"": ""2"", ""TagName"": ""static method""}, {""TagWeight"": ""2"", ""TagName"": ""correct return type""}, {""TagWeight"": ""2"", ""TagName"": ""correct circleCircumference""}, {""TagWeight"": ""2"", ""TagName"": ""correct circleArea""}]",10,Programming Language II_649
2768,disable2017-06-26 22:58:45.749000finals,Jennifer Lin___Status:True,6,"17.1) In the main method, please instantiates an array of String objects called customerName. The array should have room for five String objects. Use an initializer list to put the following names into the array: Cathy, Ben, Jorge, Wanda, Freddie
2) Use new to add a second double array called customerBalance in the main method. Allow room for five customer balances, each stored as a double.
3) In the loop that prints each customer name, add some code to prompt the user to enter a balance for that customer.  Read the keyboard input with a Scanner object.
4) After all the balances have been entered, print out each customer name and his/her balance.
",2,TRUE,http://imgur.com/Qb2bwQC,"[{""TagWeight"": ""2"", ""TagName"": ""Use initializer list""}, {""TagWeight"": ""2"", ""TagName"": ""Correct type of array list""}, {""TagWeight"": ""2"", ""TagName"": ""Correct use of for loop""}, {""TagWeight"": ""2"", ""TagName"": ""Correct scanner object""}, {""TagWeight"": ""2"", ""TagName"": ""display of customer balance""}]",10,Programming Language II_649
2769,disable2017-06-26 22:58:45.749000finals,Jennifer Lin___Status:True,7,"18.Please provide an implementation for the method averageWithoutLowest2 that finds an average score from a sequence of scores, discarding the two lowest scores.
1) If there are fewer than two scores, return 0.
2) Initialize with the first two scores
3) Find the two lowest scores
4) Add up all the values and delete the two lowest scores
5) Return the average without the two lowest scores
Part of the class has been provided for you:
public class ScoreSet
{
private ArrayList<Integer> scores;
public ScoreSet(){scores = new ArrayList<Integer>();}
public void add(int score){scores.add(score); }
public double averageWithoutLowest2() { . . . }
}
",2,TRUE,http://imgur.com/eh0iRRc,"[{""TagWeight"": ""2"", ""TagName"": ""calculate lowest""}, {""TagWeight"": ""2"", ""TagName"": ""conditional statements""}, {""TagWeight"": ""2"", ""TagName"": ""Correct use of for loop""}, {""TagWeight"": ""2"", ""TagName"": ""Correct if-else""}, {""TagWeight"": ""2"", ""TagName"": ""Correct return type""}]",10,Programming Language II_649
2770,disable2017-06-26 22:58:45.749000finals,Jennifer Lin___Status:True,8,"19. Consider using the following Card class to implement the subclasses IDCard.
Implement a String instance variable idNumber in the class IDCard.
Implement constructors for IDCard that initializes the idNumber and calls the superclass
constructor to set the name.
Implement a new method getIDnumber for IDCard that returns the idNumber.
1)
Override the method format which produces 'ID='idNumber and calls the superclass format method to get the formatted name of the cardholder.",2,TRUE,http://imgur.com/4kI8uEj,"[{""TagWeight"": ""3"", ""TagName"": ""super constructor""}, {""TagWeight"": ""3"", ""TagName"": ""override methods""}, {""TagWeight"": ""2"", ""TagName"": ""extend class""}, {""TagWeight"": ""2"", ""TagName"": ""calling super methods""}]",10,Programming Language II_649
2771,disable2017-06-26 22:58:45.749000finals,Jennifer Lin___Status:True,9,"20. Devise another class, Billfold
1) Billfold have two instance variables with Card type, card1 and card2.
2) Billfold has two methods:
The addCard method received a Card type input parameter and checks whether card1 is null. If so, it sets card1 to the new card. If not, it checks card2. If both cards are set already, the method has no effect.
The method formatCards returns card’s format detail.
",2,TRUE,http://imgur.com/UUYhlBO,"[{""TagWeight"": ""2"", ""TagName"": ""correct attribute type of card""}, {""TagWeight"": ""4"", ""TagName"": ""addCard method""}, {""TagWeight"": ""4"", ""TagName"": ""formatCards method""}]",10,Programming Language II_649
2772,disable2017-06-26 22:58:45.749000finals,Jennifer Lin___Status:True,10,21. Write a tester program called Tester that adds two objects of Card and IDCard to a Billfold object. Print out the results of the formatCards methods.,2,TRUE,http://imgur.com/12WnQa9,"[{""TagWeight"": ""4"", ""TagName"": ""calling constructors""}, {""TagWeight"": ""4"", ""TagName"": ""calling  instance methods""}, {""TagWeight"": ""2"", ""TagName"": ""System output""}]",10,Programming Language II_649
2773,finals,Jennifer Lin___Status:True,1,"1. Which of the following is true regarding subclasses?
2. If a superclass and a subclass both have an instance variable with the same name, which statement is true?
3. To override a superclass method in a subclass, the subclass method ____.
4. What must a subclass do to modify a private superclass instance variable?",1,TRUE,"1. D
2. C
3. B
4. C
","[{""TagWeight"": ""3"", ""TagName"": ""Subclasses""}, {""TagWeight"": ""3"", ""TagName"": ""Super classes and subclasses""}, {""TagWeight"": ""3"", ""TagName"": ""Override a superclass method""}, {""TagWeight"": ""3"", ""TagName"": ""Instance variable of superclass""}]",12,Programming Language II_649
2774,finals,Jennifer Lin___Status:True,2,"5. Consider the following code snippet: public void deposit(double amount)
{
transactionCount ++;
super.deposit(amount);
}
Which of the following statements is true?
6. Consider the following code snippet that appears in a subclass:
public void deposit(double amount)
{n    transactionCount ++;
deposit(amount);
}
Which of the following statements is true?
7. The ____reserved word is used to deactivate polymorphism and invoke a method of the superclass.
8. Which of the following is true regarding subclasses?",1,TRUE,"5. D
6. A
7. D
8.D","[{""TagWeight"": ""3"", ""TagName"": ""Calling method of super class""}, {""TagWeight"": ""3"", ""TagName"": ""Recursive calling method""}, {""TagWeight"": ""3"", ""TagName"": ""Invoke a method of the superclass""}, {""TagWeight"": ""3"", ""TagName"": ""Calling the superclass constructor""}]",12,Programming Language II_649
2775,finals,Jennifer Lin___Status:True,3,"9. Consider the following code snippet:
Rectangle r = new Rectangle(5, 10, 20, 30);
String s = r.toString();
if (s instanceof Rectangle)
System.out.println(s);
Which of the following statements is true?10. Consider the following code snippet that attempts to create a copy of a BankAccount object:
BankAccount clonedAccount = account.clone();
Assume that the clone() method has been implemented for the BankAccount class. What is wrong with this code?
11.General Java variable naming conventions would suggest that a variable named NICKEL_VALUE would most probably be declared using which of the following combinations of modifiers?
12.Which type of method modifies the object on which it is invoked?
",1,TRUE,"9. A
10. A
11. B
12. D
","[{""TagWeight"": ""3"", ""TagName"": ""Instance of java class.""}, {""TagWeight"": ""3"", ""TagName"": ""Inheritance of java object.""}, {""TagWeight"": ""3"", ""TagName"": ""Constant of java.""}, {""TagWeight"": ""3"", ""TagName"": ""Method of setting attributes of java.""}]",12,Programming Language II_649
2776,finals,Jennifer Lin___Status:True,4,"13. The use of the static keyword in a method declaration implies which of the following?
14.Consider the following code snippet:public class RewardPointsAccount
{
private int currentRewardPointBalance;
private static int level1Cutoff = 15000;
...
}
If a program instantiates four objects using this class, which of the following statements will be true?
15.Consider the following code snippet:
public class Vehicle
{
String vehicleType;
. . .
}
Which of the following statements about the variable vehicleType is true?
",1,TRUE,"13. D
14. C
15. A","[{""TagWeight"": ""3"", ""TagName"": ""Static in java""}, {""TagWeight"": ""3"", ""TagName"": ""Inheritance of java objects""}, {""TagWeight"": ""3"", ""TagName"": ""Visability of java attributes""}]",9,Programming Language II_649
2777,finals,Jennifer Lin___Status:True,5,"16.
1) Please implement a class Geometry with two static methods
circleCircumference : calculates the circumference a circle with a given radius r
circleArea: calculates the area of a circle with a given radius r
2) Please provide appropriate JAVADOC comments for each method
",2,TRUE,http://imgur.com/vLHvimP,"[{""TagWeight"": ""2"", ""TagName"": ""JAVADOC""}, {""TagWeight"": ""2"", ""TagName"": ""static method""}, {""TagWeight"": ""2"", ""TagName"": ""correct return type""}, {""TagWeight"": ""2"", ""TagName"": ""correct circleCircumference""}, {""TagWeight"": ""2"", ""TagName"": ""correct circleArea""}]",10,Programming Language II_649
2778,finals,Jennifer Lin___Status:True,6,"17.1) In the main method, please instantiates an array of String objects called customerName. The array should have room for five String objects. Use an initializer list to put the following names into the array: Cathy, Ben, Jorge, Wanda, Freddie
2) Use new to add a second double array called customerBalance in the main method. Allow room for five customer balances, each stored as a double.
3) In the loop that prints each customer name, add some code to prompt the user to enter a balance for that customer.  Read the keyboard input with a Scanner object.
4) After all the balances have been entered, print out each customer name and his/her balance.
",2,TRUE,http://imgur.com/Qb2bwQC,"[{""TagWeight"": ""2"", ""TagName"": ""Use initializer list""}, {""TagWeight"": ""2"", ""TagName"": ""Correct type of array list""}, {""TagWeight"": ""2"", ""TagName"": ""Correct use of for loop""}, {""TagWeight"": ""2"", ""TagName"": ""Correct scanner object""}, {""TagWeight"": ""2"", ""TagName"": ""display of customer balance""}]",10,Programming Language II_649
2779,finals,Jennifer Lin___Status:True,7,"18.Please provide an implementation for the method averageWithoutLowest2 that finds an average score from a sequence of scores, discarding the two lowest scores.
1) If there are fewer than two scores, return 0.
2) Initialize with the first two scores
3) Find the two lowest scores
4) Add up all the values and delete the two lowest scores
5) Return the average without the two lowest scores
Part of the class has been provided for you:
public class ScoreSet
{
private ArrayList<Integer> scores;
public ScoreSet(){scores = new ArrayList<Integer>();}
public void add(int score){scores.add(score); }
public double averageWithoutLowest2() { . . . }
}
",2,TRUE,http://imgur.com/eh0iRRc,"[{""TagWeight"": ""2"", ""TagName"": ""calculate lowest""}, {""TagWeight"": ""2"", ""TagName"": ""conditional statements""}, {""TagWeight"": ""2"", ""TagName"": ""Correct use of for loop""}, {""TagWeight"": ""2"", ""TagName"": ""Correct if-else""}, {""TagWeight"": ""2"", ""TagName"": ""Correct return type""}]",10,Programming Language II_649
2780,finals,Jennifer Lin___Status:True,8,"19. Consider using the following Card class to implement the subclasses IDCard.
Implement a String instance variable idNumber in the class IDCard.
Implement constructors for IDCard that initializes the idNumber and calls the superclass
constructor to set the name.
Implement a new method getIDnumber for IDCard that returns the idNumber.
1)
Override the method format which produces 'ID='idNumber and calls the superclass format method to get the formatted name of the cardholder.",2,TRUE,http://imgur.com/4kI8uEj,"[{""TagWeight"": ""3"", ""TagName"": ""super constructor""}, {""TagWeight"": ""3"", ""TagName"": ""override methods""}, {""TagWeight"": ""2"", ""TagName"": ""extend class""}, {""TagWeight"": ""2"", ""TagName"": ""calling super methods""}]",10,Programming Language II_649
2781,finals,Jennifer Lin___Status:True,9,"20. Devise another class, Billfold
1) Billfold have two instance variables with Card type, card1 and card2.
2) Billfold has two methods:
The addCard method received a Card type input parameter and checks whether card1 is null. If so, it sets card1 to the new card. If not, it checks card2. If both cards are set already, the method has no effect.
The method formatCards returns card’s format detail.
",2,TRUE,http://imgur.com/UUYhlBO,"[{""TagWeight"": ""2"", ""TagName"": ""correct attribute type of card""}, {""TagWeight"": ""4"", ""TagName"": ""addCard method""}, {""TagWeight"": ""4"", ""TagName"": ""formatCards method""}]",10,Programming Language II_649
2782,finals,Jennifer Lin___Status:True,10,21. Write a tester program called Tester that adds two objects of Card and IDCard to a Billfold object. Print out the results of the formatCards methods.,2,TRUE,http://imgur.com/12WnQa9,"[{""TagWeight"": ""4"", ""TagName"": ""calling constructors""}, {""TagWeight"": ""4"", ""TagName"": ""calling  instance methods""}, {""TagWeight"": ""2"", ""TagName"": ""System output""}]",10,Programming Language II_649
